AXS_E, -10, -10
AXSM, 20635084, AXSOME THERAPEUTICS INC
AXTA, 10103004, AXALTA COATING SYSTEMS LTD
AXTI, 31169145, AXT INC
AXU, 31064129, ALEXCO RESOURCE CORP
AYI, 31167141, ACUITY BRANDS INC.
AYR, 31056111, AIRCASTLE LTD
AYTU, 20635084, AYTU BIOSCIENCE INC
AYX, 31165133, Alteryx  Inc.
AZN, 20636085, ASTRAZENECA PLC
AZO, 10217037, AUTOZONE INC
AZPN, 31165133, ASPEN TECHNOLOGY INC
AZRE, 20744096, AZURE POWER GLOBAL LTD
AZRX, 20635084, AZURRX BIOPHARMA INC
AZUL, 31053108, Azul S.A.
AZZ, 31061119, AZZ INC
B, 31061119, BARNES GROUP INCORPORATED
BA, 31052107, BOEING CO
BAA, -10, -10
BABA, 10217037, ALIBABA GROUP HOLDING LTD
BABY, 20639090, NATUS MEDICAL INC
BAC, 10320043, BANK OF AMERICA CORP
BAC-WS-A, -10, -10
BAC-WS-B, -10, -10
BAC_A, -10, -10
BAC_C, -10, -10
BAC_D, -10, -10
BAC_E, -10, -10
BAC_I, -10, -10
BAC_L, -10, -10
BAC_W, -10, -10
BAC_Y, -10, -10
BAF, 10319042, BLACKROCK MUNICIPAL INCOME INV
BAH, 31054109, BOOZ ALLEN HAMILTON HOLDING CORP
BAK, 10103003, BRASKEM S.A. ADS (EA REPTG FOUR A PFD SH)
BAM, 10319042, BROOKFIELD ASSET MANAGEMENT INC VTG SHS CL A
BANC, 10320050, BANC OF CALIFORNIA INC
BANC_C, -10, -10
BANC_D, -10, -10
BANC_E, -10, -10
BAND, 31165134, BANDWIDTH INC
BANF, 10320050, BANCFIRST CORP
BANFP, -10, -10
BANR, 10320050, BANNER CORP
BANX, 10319042, STONECASTLE FINANCIAL CORP
BAP, 10320049, CREDICORP LTD (COMM $5.00 PAR)
BAR, -1, GRANITESHARES GOLD TRUST - GRANITESHARES GOLD SHARES
BAS, 30951106, BASIC ENERGY SERVICES  INC.
BASI, 20640091, BIOANALYTICAL SYSTEMS INC
BATRA, -10, -10
BATRK, -10, -10
BAX, 20642093, BAXTER INTERNATIONAL INC
BB, 31166135, RESEARCH IN MOTION LTD
BBBY, 10217037, BED BATH & BEYOND INC
BBC, -1, BIOSHARES BIOTECHNOLOGY CLINICAL TRIALS FUND
BBD, 10320049, BANCO BRADESCO ADS REP ONE PFD SH
BBDO, 10320049, BANCO BRADESCO SA
BBF, 10319042, BLACKROCK MUNICIPAL INCOME INV
BBG, -10, -10
BBGI, 10210021, BEASLEY BROADCAST GR INC CL-A
BBK, 10319042, BLACKROCK MUNICIPAL BOND TR
BBL, 10106011, BHP GROUP PLC
BBN, 10319042, BLACKROCK TAXABLE MUNICIPAL BOND TRUST
BBOX, 31166135, BLACK BOX CORP
BBRG, -10, -10
BBSI, 31057113, BARRETT BUSINESS SERVICES
BBT, 10320050, BB&T CORPORATION
BBT_D, -10, -10
BBT_E, -10, -10
BBT_F, -10, -10
BBT_G, -10, -10
BBT_H, -10, -10
BBU, 31055110, BROOKFIELD BUS PARTNERS L.P.LTD PARTNERSHIP UIT (BMU)  W.I.
BBVA, 10320043, BANCO BILBAO VIZ ARGENTARA ADS
BBW, 10217037, BUILD-A-BEAR WORKSHOP INC
BBX, 10427063, BBX Capital Corporation
BBY, 10217037, BEST BUY CO INC
BC, 10218039, BRUNSWICK CORP
BCAC, 31055110, BISON CAPITAL ACQUISITION CORP
BCACR, -10, -10
BCACU, -10, -10
BCACW, -10, -10
BCBP, 10320050, BCB BANCORP INC (NJ)
BCC, 10105006, BOISE CASCADE CO
BCD, -1, ABERDEEN STANDARD INVESTMENTS ETF
BCE, 30845100, BCE INC
BCEI, 30947102, BONANZA CREEK ENERGY INC
BCH, 10320049, BANCO DE CHILE ADS (REP 600 SH COM STK)
BCI, -1, ABERDEEN STANDARD INVESTMENTS ETF
BCLI, 20635084, BRAINSTORM CELL THERAPEUTICS INC
BCO, 31056112, BRINKS CO (THE)
BCOM, 30845100, B COMMUNICATIONS LTD
BCOR, 10319042, BLUCORA INC
BCOV, 31165133, BRIGHTCOVE INC
BCPC, 10103003, BALCHEM CORP
BCR, -10, -10
BCRH, 10326060, BLUE CAPITAL REINSURANCE HOLDINGS LTD
BCRX, 20635084, BIOCRYST PHARMACEUTICALS INC
BCS, 10320043, BARCLAYS PLC ADS =4 ORDINARY U
BCS_D, -10, -10
BCTF, 10320050, BANCORP 34 INC
BCV, 10319042, BANCROFT FUND LTD COM
BCV_A, -10, -10
BCX, 10319042, BLACKROCK RESOURCES & COMMODITIES STRATEGY TRUST
BDC, 31167141, BELDEN INC
BDC_B, -10, -10
BDCZ, -1, UBS AG LONDON BR ETRACS WELLS FARGO BUS DEV CO INDEX ETN B
BDGE, 10320050, BRIDGE BANCORP INC
BDJ, 10319042, BLACKROCK ENHANCED EQUITY DIVI
BDL, 10216032, FLANIGANS ENTERPRISES
BDN, 10428068, BRANDYWINE REALTY TST
BDR, 31166135, BLONDER TONGUE LABORATORIES
BDSI, 20635084, BIODELIVERY SCIENCES INTL INC
BDX, 20642093, BECTON DICKINSON & CO
BDXA, 20642093, BECTON  DICKINSON AND CO. - 6.125% PRF PERPETUAL USD 50 - SER A 1/20TH INT
BEAT, 20640091, BIOTELEMETRY INC
BEBE, -10, -10
BECN, 10102002, BEACON ROOFING SUPPLY INC
BEDU, 20532078, BRIGHT SCHOLAR EDUCATION HOLDINGS LTD
BEF, -10, -10
BEL, 10218040, BELMOND LTD
BELFA, -10, -10
BELFB, -10, -10
BEMO, -1, ETF SER SOLUTIONS - ESS APTUS BEHAVIORAL MOMENTUM ETF
BEN, 10319042, FRANKLIN RESOURCES
BEP, 20743094, BROOKFIELD RENEWABLE PARTNERS LP
BERN, -1, EXCHANGE TRADED CONCEPTS TRUST - BERNSTEIN U.S. RESEARCH FUND
BERY, 10213029, BERRY GLOBAL GROUP INC
BETR, -10, -10
BF-A, -10, -10
BF-B, -10, -10
BFAM, 10214030, BRIGHT HORIZONS FAMILY SOLUTIONS INC
BFIN, 10320050, BANKFINANCIAL CORP
BFIT, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X HEALTH & WELLNESS THEMATIC ETF
BFK, 10319042, BLACKROCK MUNICIPAL INCOME TRUST
BFO, 10319042, BLACKROCK FLORIDA MUN 2020 TERM TR
BFR, 10320049, BBVA BANCO FRANCES NS.A.
BFS, 10428070, SAUL CENTERS INC
BFS_C, -10, -10
BFY, 10319042, BLACKROCK NY MUNI INC TRUST II
BFZ, 10319042, BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST
BG, 20531075, BUNGE LIMITED
BGB, 10319042, BLACKSTONE / GSO STRATEGIC CREDIT FUND
BGC, -10, -10
BGCA, -10, -10
BGCP, 10321053, BGC PARTNERS INC
BGFV, 10217037, BIG 5 SPORTING GOODS CORP
BGG, 31061119, BRIGGS & STRATTON CORP
BGH, 10319042, BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
BGI, 10217036, BIRKS GROUP INC
BGIO, 10319042, BlackRock 2022 Gbl Inc Opp Trust
BGNE, 20635084, BEIGENE LTD
BGR, 10319042, BLACKROCK ENERGY AND RESOURCES
BGS, 20531077, B&G FOODS INC
BGSF, 31057113, BG STAFFING LLC
BGT, 10319042, BLACKROCK FLOATING RATE INCOME
BGX, 10319042, BLACKSTONE/GSO LONG-SHORT CREDIT INCOME FUND
BGY, 10319042, BLACKROCK ENHANCED INTERNATIONAL DIVIDEND TRUST
BH, 10216032, BIGLARI HOLDINGS INC
BHAC, 31055110, BARINGTON/HILCO ACQUISITION CORP
BHACR, -10, -10
BHACU, -10, -10
BHACW, -10, -10
BHB, 10320050, BAR HARBOR BANKSHARES
BHBK, 10320050, BLUE HILLS BANCORP INC
BHE, 31167139, BENCHMARK ELECTRONICS INC
BHF, 10324058, Brighthouse Financial  Inc. Common Stock When-Issued
BHGE, 30951106, BAKER HUGHES A GE COMPANY
BHK, 10319042, BLACKROCK CORE BOND TRUST
BHLB, 10320050, BERKSHIRE HILLS BANCORP INC
BHP, 10106011, BHP GROUP LTD
BHV, 10319042, BLACKROCK VA MUNI BD TST
BHVN, 20635084, BIOHAVEN PHARMACEUTICAL HOLDING COMPANY LTD
BIBL, -1, NORTHERN LIGHTS FUND TRUST IV - INSPIRE 100 ETF
BID, 10217037, SOTHEBY'S
BIDU, 31168144, BAIDU INC
BIF, 10319042, BOULDER GROWTH & INCOME FUND INC
BIG, 20533079, BIG LOTS INC.
BIIB, 20635084, BIOGEN INC
BIO, 20640091, BIO-RAD LABORATORIES INC
BIO-B, -10, -10
BIOA, -10, -10
BIOC, 20640091, BIOCEPT INC
BIOL, 20642093, BIOLASE INC
BIOS, 20638089, BIOSCRIP INC
BIP, 20744095, BROOKFIELD INFRASTRUCTURE PARTNERS LP
BIT, 10319042, BLACKROCK MULTI-SECTOR INCOME
BITA, 31168144, BITAUTO HOLDINGS LTD
BIVV, -10, -10
BJRI, 10216032, BJ'S RESTAURANTS INC
BJZ, 10319042, BLACKROCK CALIF MUNI 2018 TRM TST
BK, 10319042, BANK OF NEW YORK MELLON CORP/T
BK_C, -10, -10
BKCC, 10319042, BLACKROCK CAPITAL INVESTMENT C
BKD, 20638088, BROOKDALE SENIOR LIVING INC COM
BKE, 10217033, BUCKLE INC (THE)
BKEP, 30949104, BLUEKNIGHT ENERGY PARTNERS LP
BKEPP, -10, -10
BKH, 20744095, BLACK HILLS CORPORATIONS
BKHU, 20744095, Black Hills Corporation
BKI, 31165134, BLACK KNIGHT FINANCIAL SERVICES INC
BKJ, 10320051, BANCORP OF NEW JERSEY INC
BKK, 10319042, BLACKROCK MUNI 2020 TERM TRUST
BKMU, -10, -10
BKN, 10319042, BLACKROCK INVT QUALITY MUNI TR
BKS, 10217037, BARNES & NOBLE INC
BKSC, 10320050, BANK OF SOUTH CAROLINA CORP
BKT, 10319042, BLACKROCK INCOME TRUST INC
BKU, 10320050, BANKUNITED INC
BKYI, 31056112, BIO-KEY INTERNATIONAL INC
BL, 31165134, BLACKLINE INC
BLBD, 10209017, BLUE BIRD CORP
BLCM, 20635084, BELLICUM PHARMACEUTICALS INC
BLD, 10102002, TOPBUILD CORP COM STK (DE)
BLDP, 31061119, BALLARD POWER SYS INC
BLDR, 10102002, BUILDERS FIRSTSOURCE INC
BLE, 10319042, BLACKROCK MUNI INCOME TRUST II
BLES, -1, BLUE SKY ASSET MANAGEMENT LLC - INSPIRE GLOBAL HOPE LARGE CAP ETF
BLFS, 20642093, BIOLIFE SOLUTIONS INC
BLH, 10319042, BLACKROCK N.Y. MUNI 2018 TRM TST
BLHY, -1, VIRTUS ETF ADVISERS LLC - VIRTUS NEWFLEET DYNAMIC CREDIT ETF
BLIN, 31165133, BRIDGELINE DIGITAL INC
BLJ, -10, -10
BLK, 10319042, BLACKROCK INC
BLKB, 31165133, BLACKBAUD INC
BLL, 10213029, BALL CORP
BLMN, 10216032, BLOOMIN' BRANDS INC
BLMT, 10320050, BSB BANCORP INC/MA
BLPH, 20635084, BELLEROPHON THERAPEUTICS INC
BLRX, 20635084, BIOLINE RX LTD
BLUE, 20635084, BLUEBIRD BIO INC
BLVD, -10, -10
BLVDU, -10, -10
BLVDW, -10, -10
BLW, 10319042, BLACKROCK LTD DURATION INCM TST SBI
BLX, 10320049, BANCO LATINOAMERICANO DE COMER
BMA, 10320049, BANCO MACRO BANSUD SA SPON ADR REPSTG CL-B
BMCH, 10102002, BMC STOCK HOLDINGS INC
BME, 10319042, BLACKROCK HEALTH SCIENCES TRUST
BMI, 31167143, BADGER METER INC
BML_G, -10, -10
BML_H, -10, -10
BML_I, -10, -10
BML_J, -10, -10
BML_L, -10, -10
BMLA, -10, -10
BMLP, -1, Bank Of Montreal BMO Elkhorn DWA MLP Select Index Exchange Traded Notes due December 10  2036
BMO, 10320043, BANK OF MONTREAL
BMRA, 20640091, BIOMERICA INC
BMRC, 10320050, BANK OF MARIN BANCORP/CA
BMRN, 20635084, BIOMARIN PHARMACEUTICAL INC
BMS, 10213029, BEMIS CO INC
BMTC, 10320050, BRYN MAWR BANK CORP
BMY, 20636085, BRISTOL MYERS SQUIBB COMPANY
BNCL, 10320050, BENEFICIAL BANCORP INC
BNDC, -1, FLEXSHARES TRUST
BNED, 10217037, BARNES & NOBLE EDUCATION INC
BNFT, 31165133, BENEFITFOCUS INC
BNJ, -10, -10
BNS, 10320043, BANK OF NOVA SCOTIA (F)
BNSO, 31167141, BONSO ELECTRONIC INTERNATIONAL INC
BNTC, 20636086, Benitec Biopharma Limited
BNTCW, -10, -10
BNY, 10319042, BLACKROCK NEW YORK MUNICIPAL INCOME TR
BOBE, -10, -10
BOCH, 10320050, BANK OF COMMERCE HOLDINGS (CA)
BOE, 10319042, BLACKROCK ENHANCED GLOBAL DIVIDEND TRUST
BOFI, -10, -10
BOFIL, -10, -10
BOH, 10320050, BANK OF HAWAII CORPORATION
BOJA, 10216032, Bojangles Inc
BOKF, 10320050, BOK FINANCIAL CORP
BOKFL, -10, -10
BOLD, 20635084, AUDENTES THERAPEUTICS INC
BOMN, 31055110, BOSTON OMAHA CORP
BONT, -10, -10
BOOM, 31061120, DMC GLOBAL INC
BOOT, 10217033, BOOT BARN HOLDINGS INC
BORN, 20529072, CHINA NEW BORUN CORP
BOSC, 31052107, BOS BETTER ON-LINE SOLUTIONS
BOSS, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X FOUNDER-RUN COMPANIES ETF
BOTJ, 10320050, BANK OF THE JAMES FINANCIAL GROUP INC
BOTZ, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE THEMATIC ETF
BOX, 31165134, BOX INC
BP, 30948103, BP PLC ADS(RP 6 ORD)
BPFH, 10320050, BOSTON PRIVATE FINANCIAL HOLDINGS INC
BPFHP, -10, -10
BPFHW, -10, -10
BPI, 20532078, BRIDGEPOINT EDUCATION INC
BPK, 10319042, BLACKROCK MUNICIPAL 2018 TERM TRUST
BPL, 30949104, BUCKEYE PARTNERS L.P. INT UNIT
BPMC, 20635084, BLUEPRINT MEDICINES CORP COM
BPMP, 30949104, BP MIDSTREAM PARTNERS LP
BPMX, 20635084, BIOPHARMX CORP
BPOP, 10320050, POPULAR INC
BPOPM, -10, -10
BPOPN, -10, -10
BPRN, 10320050, BANK PRINCETON NEW JERSEY
BPT, 30950105, BP PRUDHOE BAY ROYALTY TR
BPTH, 20636086, BIO-PATH HOLDINGS INC
BPY, 10427063, BROOKFIELD PROPERTY PARTNERS LP
BQH, 10319042, BLACKROCK NEW YORK MUNI BD TR
BR, 31054109, BROADRIDGE FINANCIAL SOLUTIONS INC
BRAC, 31055110, BLACK RIDGE ACQUISITION CORP
BRACR, -10, -10
BRACU, -10, -10
BRACW, -10, -10
BRC, 31056112, BRADY CORP CL A
BRCD, -10, -10
BREW, 20529071, CRAFT BREW ALLIANCE INC
BRFS, 20531077, PERDIGAO S.A. ADS (EA REPSTG TWO COM SHS)
BRG, 10428069, BLUEROCK RESIDENTIAL GROWTH REIT INC
BRG_A, -10, -10
BRG_C, -10, -10
BRG_D, -10, -10
BRGL, -1, EXCHANGE TRADED CONCEPTS TRUST - BERNSTEIN GLOBAL RESEARCH FUND
BRID, 20531077, BRIDGFORD FOODS CORP
BRK-A, -10, -10
BRK-B, -10, -10
BRKL, 10320050, BROOKLINE BANCORP INC
BRKR, 20640091, BRUKER CORP
BRKS, 31169145, BROOKS AUTOMATION INC
BRN, 30947102, BARNWELL INDUSTRIES INC
BRO, 10321055, BROWN & BROWN INC
BRQS, 31165133, BORQS TECHNOLOGIES INC
BRQSW, -10, -10
BRS, 30951106, BRISTOW GROUP INC COM
BRSS, 31061120, GLOBAL BRASS & COPPER HOLDINGS INC
BRT, 10428069, BRT REALTY TRUST SBI
BRX, 10428070, BRIXMOR PROPERTY GROUP INC
BSAC, 10320049, BANCO SANTANDER-CHILE ADS
BSBR, 10320049, BANCO SANTANDER BRASIL SA
BSCP, -1, INVESCO CAPITAL MANAGEMENT LLC
BSCQ, -1, INVESCO CAPITAL MANAGEMENT LLC
BSCR, -1, INVESCO CAPITAL MANAGEMENT LLC
BSD, 10319042, BLACKROCK STRATGC MNI TST SBI
BSE, 10319042, BLACKROCK NEW YORK MUNICIPAL I
BSET, 10212028, BASSETT FURNITURE INDUSTRIES INC
BSF, -10, -10
BSFT, -10, -10
BSJN, -1, INVESCO CAPITAL MANAGEMENT LLC
BSJO, -1, INVESCO CAPITAL MANAGEMENT LLC
BSJP, -1, INVESCO CAPITAL MANAGEMENT LLC
BSL, 10319042, BLACKSTONE / GSO SENIOR FLOATING RATE TERM FUND
BSM, 30947102, BLACK STONE MINERALS L.P.
BSMX, 10320049, GRUPO FINANCIERO SANTANDER MEXICO SAB DE CV
BSPM, 20636085, BIOSTAR PHARMACEUTICALS INC
BSQR, 31165133, BSQUARE CORPORATION NEW
BSRR, 10320050, SIERRA BANCORP
BST, 10319042, BLACKROCK SCIENCE & TECHNOLOGY TRUST
BSTC, 20635084, BIOSPECIFICS TECHNOLOGIES CORP
BSTI, -10, -10
BSWN, -1, UBS AG VELOCITYSHARES VIX FUTURES TAIL RISK ETN LKD
BSX, 20639090, BOSTON SCIENTIFIC CORP
BT, 30845100, BT GROUP PLC ADS ( 10 ORD SHS)
BTA, 10319042, BLACKROCK LONG TERM MUNI ADVANTAGE TR COM SHS BENE INT
BTE, 30947102, BAYTEX ENERGY TRUST TR UNIT
BTEC, -1, PRINCIPAL MANAGEMENT CORP - PRINCIPAL HEALTHCARE INNOVATORS INDEX ETF
BTG, 10106010, B2GOLD CORP
BTI, 20534083, BRITISH AM TOB(NEW)ADR(RP2 ORD
BTN, 10218039, BALLANTYNE STRONG INC
BTO, 10319042, JOHN HANCOCK FINANCIAL OPPORTU
BTT, 10319042, BLACKROCK MUNICIPAL 2030 TARGET TERM TRUST
BTU, 10104005, PEABODY ENERGY CORP.
BTU_, -10, -10
BTX, 20635084, BIOTIME INC
BTX-WS, -10, -10
BTZ, 10319042, BLACKROCK PREFERRED AND EQUITY ADVANTAGE TRUST
BUD, 20529071, ANHEUSER-BUSCH IN BEV SA/NV
BUFF, -10, -10
BUI, 10319042, BLACKROCK UTILITY INFRASTRUCTURE & POWER OPPORTUNITIES TRUST
BUR, -10, -10
BURL, 20533079, BURLINGTON STORES INC
BUSE, 10320050, FIRST BUSEY CORP
BUZ, -1, ALPS FUND SERVICES - ALPS SPROTT BUZZ SOCIAL MEDIA INSIGHTS ETF
BV, -10, -10
BVAL, -1, ETF SER SOLUTIONS - BRAND VALUE ETF
BVN, 10106011, COMPANIA DE MINAS BUENAVENTURA
BVSN, 31165133, BROADVISION INC
BVX, -10, -10
BVXV, 20635084, BIONDVAX PHARMACEUTICALS LTD. SPONS ADS REPSTG ORD SHS (ISR)
BVXVW, -10, -10
BW, 31167141, BABCOCK & WILCOX ENTERPRISES  INC COM STK (DE)
BWA, 10209018, BORG WARNER INC
BWEN, 31061119, BROADWIND ENERGY INC
BWFG, 10320050, BANKWELL FINANCIAL GROUP INC
BWG, 10319042, BRANDYWINEGLOBAL - GLOBAL INCOME OPPORTUNITIES FUND INC
BWINA, -10, -10
BWINB, -10, -10
BWL-A, -10, -10
BWLD, -10, -10
BWP, 30949104, BOARDWALK PIPELINE PARTNERS  LP
BWXT, 31052107, BWX TECHNOLOGIES INC
BX, 10319042, BLACKSTONE GROUP LP/THE
BXC, 10102002, BLUELINX HOLDINGS INC.
BXE, 30947102, BELLATRIX EXPLORATION LTD
BXMT, 10428064, BLACKSTONE MORTGAGE TRUST INC
BXMX, 10319042, NUVEEN S&P 500 BUY-WRITE INCOM
BXP, 10428068, BOSTON PROPERTIES INC.
BXP_B, -10, -10
BXS, 10320050, BANCORPSOUTH INC
BY, 10320050, BYLINE BANCORP INC
BYBK, -10, -10
BYD, 10218041, BOYD GAMING CORP
BYFC, 10320051, BROADWAY FINL CORP (DEL)
BYM, 10319042, BLACKROCK MUNICIPAL INCOME QUA
BYSI, 20635084, BEYONDSPRING INC
BZH, 10211024, BEAZER HOMES USA INC
BZM, 10319042, BLACKROCK MARYLAND MUNI BD TST
BZUN, 10217037, BAOZUN INC SPONSORED ADR (CYM)
C, 10320043, CITIGROUP
C-WS-A, -10, -10
C_C, -10, -10
C_J, -10, -10
C_K, -10, -10
C_L, -10, -10
C_N, -10, -10
C_P, -10, -10
C_S, -10, -10
CA, 31165134, CA INC
CAA, -10, -10
CAAS, 10209018, CHINA AUTOMOTIVE SYSTEMS INC
CABO, 30845100, CABLE ONE INC
CAC, 10320050, CAMDEN NATIONAL CORP
CACC, 10322056, CREDIT ACCEPTANCE CORP
CACG, -1, CLEARBRIDGE ALLCAP GRWTH ETF
CACI, 31165132, CACI INTERNATIONAL INC CL-A
CADC, 10102002, CHINA ADVANCED CONSTR MATLS GP
CADE, 10320050, Cadence Bancorporation
CAE, 31052107, CAE INC
CAF, 10319042, MORGAN STANLEY CHINA A SHARE FUND INC
CAFD, 20743094, 8POINT3 ENERGY PARTNERS LP
CAG, 20531077, CONAGRA BRANDS INC
CAH, 20641092, CARDINAL HEALTH INC
CAI, 31056111, CAI INTERNATIONAL INC
CAJ, 31061118, CANON INC ADS (1 SH COM)
CAKE, 10216032, CHEESECAKE FACTORY/THE
CAL, 10212027, CALERES INC
CALA, 20635084, CALITHERA BIOSCIENCES INC
CALD, -10, -10
CALF, -1, PACER FUNDS TRUST - PACER US SMALL CAP CASH COWS 100 ETF
CALI, 10209016, CHINA AUTO LOGISTICS INC
CALL, 30845100, MAGICJACK VOCALTEC LTD
CALM, 20531077, CAL-MAINE FOODS INC
CALX, 31166135, CALIX NETWORKS INC
CAMP, 31166135, CALAMP CORP
CAMT, 31169145, CAMTEK LTD.
CANF, 20635084, CAN-FITE BIOPHARMA LTD
CAPL, 30950105, CROSSAMERICA PARTNERS LP
CAPR, 20635084, CAPRICOR THERAPEUTICS INC
CAR, 31056111, AVIS BUDGET GROUP INC
CARA, 20635084, CARA THERAPEUTICS INC
CARB, 31165134, CARBONITE INC
CARG, 31168144, CARGURUS INC
CARO, 10320050, CAROLINA FINANCIAL CORP
CARS, 10209016, Cars.com Inc.
CART, 10320050, CAROLINA TRUST BANCSHARES INC
CARV, 10320051, CARVER BANCORP INC
CASC, -10, -10
CASH, 10320051, META FINANCIAL GROUP INC
CASI, 20635084, CASI PHARMACEUTICALS INC
CASM, 20642093, CAS MEDICAL SYSTEMS INC
CASS, 31054109, CASS INFORMATION SYSTEMS INC
CASY, 20533082, CASEY'S GENERAL STORES INC
CAT, 31059116, CATERPILLAR INC
CATB, 20635084, CATABASIS PHARMACEUTICALS INC
CATC, 10320050, CAMBRIDGE BANCORP
CATH, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X S&P 500 CATHOLIC VALUES ETF
CATM, 31054109, CARDTRONICS PLC
CATO, 10217033, CATO CORP CL-A
CATS, 20638089, CATASYS INC
CATY, 10320050, CATHAY GENERAL BANCORP
CATYW, -10, -10
CAVM, 31169147, CAVIUM INC
CAW, 20531076, C C A INDUSTRIES INC
CB, 10325059, CHUBB LIMITED
CBA, 10319042, CLEARBRIDGE AMERICAN ENERGY MLP FUND INC
CBAK, -10, -10
CBAN, 10320050, COLONY BANKCORP INC
CBAY, 20635084, CYMABAY THERAPEUTICS INC
CBB, 30845100, CINCINNATI BELL INC.
CBB_B, -10, -10
CBD, 10217034, COMPANHIA BRAS DISTRB ADS (PFD
CBF, -10, -10
CBFV, 10320050, CB FINANCIAL SERVICES INC
CBG, -10, -10
CBH, 10319042, AllianzGI Convert & Income 2024
CBI, -10, -10
CBIO, 20635084, CATALYST BIOSCIENCES INC
CBK, 10217033, CHRISTOPHER & BANKS CORP
CBL, 10428070, CBL &ASSOCIATES PROPERTIES INC
CBL_D, -10, -10
CBL_E, -10, -10
CBLI, 20635084, CLEVELAND BIOLABS INC
CBM, 20635084, CAMBREX CORP
CBMG, 20635084, CELLULAR BIOMEDICINE GROUP INC
CBMX, -10, -10
CBMXW, -10, -10
CBO, -10, -10
CBOE, 10321054, CBOE GLOBAL MARKETS INC.
CBPO, 20635084, CHINA BIOLOGIC PRODUCTS HOLDINGS INC
CBPX, 10102002, CONTINENTAL BUILDING PRODUCTS INC
CBRL, 10216032, CRACKER BARREL OLD COUNTRY STO
CBS, 10210023, CBS CORPORATION CLASS B COM NEW
CBS-A, -10, -10
CBSH, 10320050, COMMERCE BANCSHARES INC/KANSAS CITY MO
CBSHP, -10, -10
CBT, 10103004, CABOT CORP
CBTX, 10320050, CBTX INC
CBU, 10320050, COMMUNITY BANK SYSTEM INC
CBX, -10, -10
CBZ, 31054109, CBIZ INC
CC, 10103004, CHEMOURS CO COM STK (DE)
CCA, 10319042, MFS CALIFORNIA MUNICIPAL FUND
CCBG, 10320050, CAPITAL CITY BANK GROUP INC
CCC, -10, -10
CCCL, 10102002, CHINA CERAMICS CO LTD
CCCR, -10, -10
CCD, 10319042, CALAMOS DYNAMIC CONVERTIBLE & INCOME FUND
CCE, -10, -10
CCF, 31061119, CHASE CORP
CCI, 10428064, CROWN CASTLE INT'L CORP
CCI_A, -10, -10
CCIH, 31168144, CHINACACHE INTERNATIONAL HOLDINGS LTD
CCJ, 10106011, CAMECO CORP
CCK, 10213029, CROWN HOLDINGS INC.
CCL, 10218039, CARNIVAL CORPORATION (PAIRED STOCK)
CCLP, 30951106, CSI COMPRESSCO LP
CCM, 20638089, CONCORD MEDICAL SERVICES HOLDING LTD
CCMP, 31169147, CABOT MICROELECTRONICS CORP
CCNE, 10320050, CNB FINANCIAL CORP/PA
CCO, 10208015, CLEAR CHANNEL OUTDOOR HOLDINGS  INC CL-A COM STK
CCOI, 30845100, COGENT COMMUNICATIONS HOLDINGS
CCOR, -1, CAMBRIA INVESTMENT MANAGEMENT LP - CAMBRIA CORE EQUITY ETF
CCRC, 31054109, CHINA CUSTOMER RELATIONS CENTERS INC
CCRN, 31057113, CROSS COUNTRY HEALTHCARE INC
CCS, 10211024, CENTURY COMMUNITIES INC
CCU, 20529071, COMPANIA CERVECER UNIDAS ADS(5
CCUR, -10, -10
CCV, -10, -10
CCV-CL, -10, -10
CCXI, 20635084, CHEMOCENTRYX INC
CCZ, 30845099, COMCAST HOLDINGS CORP 2.0% EX SB 101529
CDC, -1, Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF
CDE, 10106010, COEUR MINING INC
CDEV, 30947102, CENTENNIAL RESOURCE DEVELOPMENT INC.
CDK, 31165133, CDK GLOBAL HOLDINGS LLC
CDL, -1, Victory CEMP US Large Cap High Div Volatility Wtd Index ETF
CDNA, 20640091, CAREDX INC
CDNS, 31165133, CADENCE DESIGN SYSTEMS INC
CDOR, 10428066, CONDOR HOSPITALITY TRUST INC
CDR, 10428070, CEDAR REALTY TRUST INC
CDR_B, -10, -10
CDR_C, -10, -10
CDTI, 31061121, CDTI ADVANCED MATERIALS INC
CDTX, 20635084, CIDARA THERAPEUTICS INC
CDW, 31165132, CDW CORP/DE
CDXC, 20635084, CHROMADEX CORP
CDXS, 20635084, CODEXIS INC
CDZI, 20744098, CADIZ INC NEW
CE, 10103003, CELANESE CORPORATION SER A COM STK
CEA, 31053108, CHINA ESTN LTD ADS (100 ORD H)
CECE, 31061121, CECO ENVIRONMENTAL CORP
CECO, 20532078, CAREER EDUCATION CORP
CEE, 10319042, CENTRAL AND EASTERN EUROPE FUND INC (THE)
CEF, 10319042, SPROTT PHYSICAL GOLD AND SIL
CEFS, -1, EXCHANGE TRADED CONCEPTS TRUST - SABA CLOSED-END FUNDS ETF
CEI, 30946101, CAMBER ENERGY INC
CEL, 30845100, CELLCOM ISRAEL LTD
